cod,CD_x,CD_y,Distância
41905,3514304,3516853,65.485
41906,3514304,3517000,242.983
41907,3514304,3517109,271.583
41908,3514304,3517208,222.207
41909,3514304,3517307,232.547
41910,3514304,3517406,256.578
41911,3514304,3517505,242.168
41912,3514304,3517604,378.748
41913,3514304,3517703,241.156
41914,3514304,3517901,261.097
41915,3514304,3518107,184.907
41916,3514304,3518503,214.936
41917,3514304,3518602,122.751
41918,3514304,3518859,112.28
41919,3514304,3519055,169.213
41920,3514304,3519071,176.86
41921,3514304,3519105,144.045
41922,3514304,3519253,173.053
41923,3514304,3519303,48.518
41924,3514304,3519402,201.856
41925,3514304,3519501,239.457
41926,3514304,3519600,104.415
41927,3514304,3519709,301.792
41928,3514304,3519808,272.16
41929,3514304,3520004,77.64
41930,3514304,3520103,289.513
41931,3514304,3520301,448.456
41932,3514304,3520426,486.805
41933,3514304,3520509,211.211
41934,3514304,3520905,208.312
41935,3514304,3521002,257.668
41936,3514304,3521101,114.241
41937,3514304,3521150,252.682
41938,3514304,3521200,482.11
41939,3514304,3521309,252.214
41940,3514304,3521408,132.771
41941,3514304,3521507,190.236
41942,3514304,3521705,262.282
41943,3514304,3521804,202.272
41944,3514304,3521903,180.925
41945,3514304,3522000,85.275
41946,3514304,3522158,453.334
41947,3514304,3522208,296.711
41948,3514304,3522307,257.644
41949,3514304,3522406,305.518
41950,3514304,3522505,275.878
41951,3514304,3522604,205.607
41952,3514304,3522653,361.694
41953,3514304,3522703,136.217
41954,3514304,3522802,254.107
41955,3514304,3522901,70.814
41956,3514304,3523206,311.774
41957,3514304,3523305,412.524
41958,3514304,3523404,222.835
41959,3514304,3523503,164.638
41960,3514304,3523602,87.298
41961,3514304,3523701,258.313
41962,3514304,3523800,165.352
41963,3514304,3523909,225.645
41964,3514304,3524006,219.961
41965,3514304,3524105,244.537
41966,3514304,3524204,203.185
41967,3514304,3524303,132.038
41968,3514304,3524501,249.398
41969,3514304,3524600,490.345
41970,3514304,3524709,182.947
41971,3514304,3525003,284.304
41972,3514304,3525102,174.56
41973,3514304,3525201,245.357
41974,3514304,3525300,47.842
41975,3514304,3525409,274.707
41976,3514304,3525706,252.471
41977,3514304,3525805,216.552
41978,3514304,3525854,208.892
41979,3514304,3525904,222.309
41980,3514304,3526100,358.545
41981,3514304,3526209,336.042
41982,3514304,3526407,198.106
41983,3514304,3526704,142.124
41984,3514304,3526803,118.716
41985,3514304,3526902,143.607
41986,3514304,3527009,223.254
41987,3514304,3527108,216.918
41988,3514304,3527306,214.274
41989,3514304,3527504,169.291
41990,3514304,3527603,118.099
41991,3514304,3527801,206.182
41992,3514304,3528007,86.994
41993,3514304,3528106,297.506
41994,3514304,3528403,259.44
41995,3514304,3528502,280.53
41996,3514304,3528601,219.894
41997,3514304,3528858,195.592
41998,3514304,3529005,227.329
41999,3514304,3529302,93.468
42000,3514304,3529500,207.004
42001,3514304,3529708,286.435
42002,3514304,3529807,76.146
42003,3514304,3529906,379.485
42004,3514304,3530300,235.98
42005,3514304,3530409,269.2
42006,3514304,3530508,187.614
42007,3514304,3530706,186.504
42008,3514304,3530805,177.062
42009,3514304,3530904,172.279
42010,3514304,3531001,309.423
42011,3514304,3531209,244.107
42012,3514304,3531308,140.471
42013,3514304,3531407,263.367
42014,3514304,3531506,190.61
42015,3514304,3531803,189.615
42016,3514304,3531902,225.866
42017,3514304,3532009,243.237
42018,3514304,3532058,98.338
42019,3514304,3532504,256.973
42020,3514304,3532702,274.603
42021,3514304,3532801,225.133
42022,3514304,3532827,326.015
42023,3514304,3532900,69.655
42024,3514304,3533007,260.231
42025,3514304,3533254,191.32
42026,3514304,3533403,165.278
42027,3514304,3533502,165.195
42028,3514304,3533601,211.176
42029,3514304,3533700,221.487
42030,3514304,3533809,198.904
42031,3514304,3533908,226.128
42032,3514304,3534005,253.51
42033,3514304,3534104,236.511
42034,3514304,3534203,295.845
42035,3514304,3534302,202.198
42036,3514304,3534401,275.899
42037,3514304,3534500,254.94
42038,3514304,3534708,215.868
42039,3514304,3535002,284.886
42040,3514304,3535101,174.598
42041,3514304,3535309,261.645
42042,3514304,3535705,180.493
42043,3514304,3535804,216.463
42044,3514304,3536109,157.999
42045,3514304,3536208,478.14
42046,3514304,3536307,242.991
42047,3514304,3536505,177.588
42048,3514304,3536570,147.495
42049,3514304,3536604,320.564
42050,3514304,3536703,83.154
42051,3514304,3536802,285.667
42052,3514304,3537008,280.14
42053,3514304,3537107,222.876
42054,3514304,3537206,424.257
42055,3514304,3537305,257.404
42056,3514304,3537503,195.562
42057,3514304,3537800,286.248
42058,3514304,3537909,302.537
42059,3514304,3538105,157.484
42060,3514304,3538204,266.61
42061,3514304,3538709,158.114
42062,3514304,3538808,237.135
42063,3514304,3538907,164.409
42064,3514304,3539004,163.463
42065,3514304,3539103,274.786
